"rmsea","cfi","version","fac.corr","cor.resi","mech","place","per.miss","num.var.miss","num.cor","samp"
0.015287,0.007766,"TS V1",0,1,0,"DF",2,"4",1,500
0.015128,0.007966,"TS V2",0,1,0,"DF",2,"4",1,500
0.00832,0.012136,"FIML",0,2,0,"DF",2,"4",1,500
0.015097,0.018475,"FIML-C V0",0,2,0,"DF",2,"4",1,500
0.011223,0.010479,"FIML-C V1",0,2,0,"DF",2,"4",1,500
0.010906,0.011005,"FIML-C V2",0,2,0,"DF",2,"4",1,500
0.010794,0.010484,"FIML-C V3",0,2,0,"DF",2,"4",1,500
0.010789,0.03261,"FIML-C V4",0,2,0,"DF",2,"4",1,500
0.012918,0.265568,"FIML-C V5",0,2,0,"DF",2,"4",1,500
0.0108,0.01041,"FIML-C V6",0,2,0,"DF",2,"4",1,500
0.01495,0.018296,"TS V0",0,2,0,"DF",2,"4",1,500
0.011208,0.01046,"TS V1",0,2,0,"DF",2,"4",1,500
0.010801,0.010461,"TS V2",0,2,0,"DF",2,"4",1,500
0.007131,0.017681,"FIML",0,3,0,"DF",2,"4",1,500
0.011315,0.017889,"FIML-C V0",0,3,0,"DF",2,"4",1,500
0.008483,0.012079,"FIML-C V1",0,3,0,"DF",2,"4",1,500
0.008158,0.012588,"FIML-C V2",0,3,0,"DF",2,"4",1,500
0.008143,0.012025,"FIML-C V3",0,3,0,"DF",2,"4",1,500
0.00818,0.044222,"FIML-C V4",0,3,0,"DF",2,"4",1,500
0.009583,0.237816,"FIML-C V5",0,3,0,"DF",2,"4",1,500
0.008177,0.012035,"FIML-C V6",0,3,0,"DF",2,"4",1,500
0.011214,0.017754,"TS V0",0,3,0,"DF",2,"4",1,500
0.008465,0.012052,"TS V1",0,3,0,"DF",2,"4",1,500
0.008136,0.01201,"TS V2",0,3,0,"DF",2,"4",1,500
0.007252,0.021075,"FIML",0,4,0,"DF",2,"4",1,500
0.010214,0.017608,"FIML-C V0",0,4,0,"DF",2,"4",1,500
0.008159,0.013296,"FIML-C V1",0,4,0,"DF",2,"4",1,500
0.007874,0.013902,"FIML-C V2",0,4,0,"DF",2,"4",1,500
0.007905,0.013317,"FIML-C V3",0,4,0,"DF",2,"4",1,500
0.007925,0.060453,"FIML-C V4",0,4,0,"DF",2,"4",1,500
0.009458,0.237195,"FIML-C V5",0,4,0,"DF",2,"4",1,500
0.007913,0.013305,"FIML-C V6",0,4,0,"DF",2,"4",1,500
0.010137,0.017511,"TS V0",0,4,0,"DF",2,"4",1,500
0.008155,0.013307,"TS V1",0,4,0,"DF",2,"4",1,500
0.007899,0.01331,"TS V2",0,4,0,"DF",2,"4",1,500
0.01362,0.005096,"FIML",1,0,0,"DF",2,"4",1,500
0.037143,0.018318,"FIML-C V0",1,0,0,"DF",2,"4",1,500
0.017236,0.006677,"FIML-C V1",1,0,0,"DF",2,"4",1,500
0.017752,0.007399,"FIML-C V2",1,0,0,"DF",2,"4",1,500
0.018329,0.007061,"FIML-C V3",1,0,0,"DF",2,"4",1,500
0.018161,0.03242,"FIML-C V4",1,0,0,"DF",2,"4",1,500
0.013274,0.16889,"FIML-C V5",1,0,0,"DF",2,"4",1,500
0.018007,0.006915,"FIML-C V6",1,0,0,"DF",2,"4",1,500
0.036842,0.018068,"TS V0",1,0,0,"DF",2,"4",1,500
0.01716,0.006619,"TS V1",1,0,0,"DF",2,"4",1,500
0.018192,0.00699,"TS V2",1,0,0,"DF",2,"4",1,500
0.011439,0.006623,"FIML",1,1,0,"DF",2,"4",1,500
0.021878,0.017685,"FIML-C V0",1,1,0,"DF",2,"4",1,500
0.01462,0.007252,"FIML-C V1",1,1,0,"DF",2,"4",1,500
0.014516,0.008122,"FIML-C V2",1,1,0,"DF",2,"4",1,500
0.01446,0.007577,"FIML-C V3",1,1,0,"DF",2,"4",1,500
0.014549,0.00759,"FIML-C V4",1,1,0,"DF",2,"4",1,500
0.015663,0.204956,"FIML-C V5",1,1,0,"DF",2,"4",1,500
0.014548,0.007468,"FIML-C V6",1,1,0,"DF",2,"4",1,500
0.021639,0.017456,"TS V0",1,1,0,"DF",2,"4",1,500
0.01463,0.007237,"TS V1",1,1,0,"DF",2,"4",1,500
0.014453,0.007534,"TS V2",1,1,0,"DF",2,"4",1,500
0.008193,0.011767,"FIML",1,2,0,"DF",2,"4",1,500
0.014796,0.017871,"FIML-C V0",1,2,0,"DF",2,"4",1,500
0.011308,0.010294,"FIML-C V1",1,2,0,"DF",2,"4",1,500
0.010989,0.011242,"FIML-C V2",1,2,0,"DF",2,"4",1,500
0.010832,0.010361,"FIML-C V3",1,2,0,"DF",2,"4",1,500
0.010869,0.032582,"FIML-C V4",1,2,0,"DF",2,"4",1,500
0.013142,0.273443,"FIML-C V5",1,2,0,"DF",2,"4",1,500
0.010877,0.010324,"FIML-C V6",1,2,0,"DF",2,"4",1,500
0.014629,0.017668,"TS V0",1,2,0,"DF",2,"4",1,500
0.011319,0.010279,"TS V1",1,2,0,"DF",2,"4",1,500
0.010839,0.010342,"TS V2",1,2,0,"DF",2,"4",1,500
0.007786,0.01779,"FIML",1,3,0,"DF",2,"4",1,500
0.011381,0.018018,"FIML-C V0",1,3,0,"DF",2,"4",1,500
0.009174,0.012954,"FIML-C V1",1,3,0,"DF",2,"4",1,500
0.008823,0.01387,"FIML-C V2",1,3,0,"DF",2,"4",1,500
0.008811,0.012908,"FIML-C V3",1,3,0,"DF",2,"4",1,500
0.008849,0.044369,"FIML-C V4",1,3,0,"DF",2,"4",1,500
0.010284,0.229618,"FIML-C V5",1,3,0,"DF",2,"4",1,500
0.008848,0.012916,"FIML-C V6",1,3,0,"DF",2,"4",1,500
0.011274,0.017872,"TS V0",1,3,0,"DF",2,"4",1,500
0.009163,0.012943,"TS V1",1,3,0,"DF",2,"4",1,500
0.008809,0.012902,"TS V2",1,3,0,"DF",2,"4",1,500
0.007562,0.021985,"FIML",1,4,0,"DF",2,"4",1,500
0.010458,0.018549,"FIML-C V0",1,4,0,"DF",2,"4",1,500
0.008342,0.014059,"FIML-C V1",1,4,0,"DF",2,"4",1,500
0.00811,0.015456,"FIML-C V2",1,4,0,"DF",2,"4",1,500
0.008223,0.014186,"FIML-C V3",1,4,0,"DF",2,"4",1,500
0.008255,0.0441,"FIML-C V4",1,4,0,"DF",2,"4",1,500
0.009587,0.222646,"FIML-C V5",1,4,0,"DF",2,"4",1,500
0.00824,0.014182,"FIML-C V6",1,4,0,"DF",2,"4",1,500
0.010376,0.018441,"TS V0",1,4,0,"DF",2,"4",1,500
0.008339,0.014064,"TS V1",1,4,0,"DF",2,"4",1,500
0.008216,0.01418,"TS V2",1,4,0,"DF",2,"4",1,500
0.013839,0.004567,"FIML",2,0,0,"DF",2,"4",1,500
0.037626,0.016962,"FIML-C V0",2,0,0,"DF",2,"4",1,500
0.017226,0.005762,"FIML-C V1",2,0,0,"DF",2,"4",1,500
0.018328,0.007378,"FIML-C V2",2,0,0,"DF",2,"4",1,500
0.018791,0.006503,"FIML-C V3",2,0,0,"DF",2,"4",1,500
0.018614,0.032268,"FIML-C V4",2,0,0,"DF",2,"4",1,500
0.013457,0.179027,"FIML-C V5",2,0,0,"DF",2,"4",1,500
0.018451,0.006369,"FIML-C V6",2,0,0,"DF",2,"4",1,500
0.037226,0.016647,"TS V0",2,0,0,"DF",2,"4",1,500
0.017082,0.005652,"TS V1",2,0,0,"DF",2,"4",1,500
0.018573,0.006387,"TS V2",2,0,0,"DF",2,"4",1,500
0.01135,0.006407,"FIML",2,1,0,"DF",2,"4",1,500
0.021665,0.016394,"FIML-C V0",2,1,0,"DF",2,"4",1,500
0.014892,0.006558,"FIML-C V1",2,1,0,"DF",2,"4",1,500
0.014635,0.008425,"FIML-C V2",2,1,0,"DF",2,"4",1,500
0.014604,0.007157,"FIML-C V3",2,1,0,"DF",2,"4",1,500
0.01468,0.032632,"FIML-C V4",2,1,0,"DF",2,"4",1,500
0.015934,0.237675,"FIML-C V5",2,1,0,"DF",2,"4",1,500
0.014691,0.007047,"FIML-C V6",2,1,0,"DF",2,"4",1,500
0.021343,0.016093,"TS V0",2,1,0,"DF",2,"4",1,500
0.014877,0.00648,"TS V1",2,1,0,"DF",2,"4",1,500
0.01458,0.007069,"TS V2",2,1,0,"DF",2,"4",1,500
0.008032,0.010779,"FIML",2,2,0,"DF",2,"4",1,500
0.014251,0.016335,"FIML-C V0",2,2,0,"DF",2,"4",1,500
0.011166,0.009541,"FIML-C V1",2,2,0,"DF",2,"4",1,500
0.010727,0.01172,"FIML-C V2",2,2,0,"DF",2,"4",1,500
0.010591,0.009719,"FIML-C V3",2,2,0,"DF",2,"4",1,500
0.010619,0.044737,"FIML-C V4",2,2,0,"DF",2,"4",1,500
0.012749,0.268402,"FIML-C V5",2,2,0,"DF",2,"4",1,500
0.010624,0.009683,"FIML-C V6",2,2,0,"DF",2,"4",1,500
0.014035,0.016078,"TS V0",2,2,0,"DF",2,"4",1,500
0.011165,0.009495,"TS V1",2,2,0,"DF",2,"4",1,500
0.010579,0.009677,"TS V2",2,2,0,"DF",2,"4",1,500
0.007053,0.01675,"FIML",2,3,0,"DF",2,"4",1,500
0.010897,0.017051,"FIML-C V0",2,3,0,"DF",2,"4",1,500
0.008166,0.011884,"FIML-C V1",2,3,0,"DF",2,"4",1,500
0.007879,0.015094,"FIML-C V2",2,3,0,"DF",2,"4",1,500
0.007925,0.011873,"FIML-C V3",2,3,0,"DF",2,"4",1,500
0.007937,0.032282,"FIML-C V4",2,3,0,"DF",2,"4",1,500
0.011474,0.264626,"FIML-C V5",2,3,0,"DF",2,"4",1,500
0.007932,0.011844,"FIML-C V6",2,3,0,"DF",2,"4",1,500
0.010708,0.016771,"TS V0",2,3,0,"DF",2,"4",1,500
0.008163,0.011888,"TS V1",2,3,0,"DF",2,"4",1,500
0.007897,0.011813,"TS V2",2,3,0,"DF",2,"4",1,500
0.008259,0.021529,"FIML",2,4,0,"DF",2,"4",1,500
0.009842,0.018327,"FIML-C V0",2,4,0,"DF",2,"4",1,500
0.00848,0.015326,"FIML-C V1",2,4,0,"DF",2,"4",1,500
0.008274,0.019666,"FIML-C V2",2,4,0,"DF",2,"4",1,500
0.008263,0.015085,"FIML-C V3",2,4,0,"DF",2,"4",1,500
0.0083,0.015827,"FIML-C V4",2,4,0,"DF",2,"4",1,500
0.009901,0.20651,"FIML-C V5",2,4,0,"DF",2,"4",1,500
0.00828,0.015096,"FIML-C V6",2,4,0,"DF",2,"4",1,500
0.009731,0.018158,"TS V0",2,4,0,"DF",2,"4",1,500
0.008482,0.015384,"TS V1",2,4,0,"DF",2,"4",1,500
0.008248,0.015057,"TS V2",2,4,0,"DF",2,"4",1,500
0.009153,0.00243,"FIML",0,0,0,"DF",2,"4",1,1000
0.025693,0.009057,"FIML-C V0",0,0,0,"DF",2,"4",1,1000
0.011893,0.003219,"FIML-C V1",0,0,0,"DF",2,"4",1,1000
0.01199,0.003311,"FIML-C V2",0,0,0,"DF",2,"4",1,1000
0.012191,0.003288,"FIML-C V3",0,0,0,"DF",2,"4",1,1000
0.012155,0.003286,"FIML-C V4",0,0,0,"DF",2,"4",1,1000
0.010533,0.167656,"FIML-C V5",0,0,0,"DF",2,"4",1,1000
0.012097,0.003257,"FIML-C V6",0,0,0,"DF",2,"4",1,1000
0.025263,0.00892,"TS V0",0,0,0,"DF",2,"4",1,1000
0.011818,0.0033,"TS V1",0,0,0,"DF",2,"4",1,1000
0.012128,0.003359,"TS V2",0,0,0,"DF",2,"4",1,1000
0.007154,0.004391,"FIML",0,1,0,"DF",2,"4",1,1000
0.012507,0.00887,"FIML-C V0",0,1,0,"DF",2,"4",1,1000
0.010098,0.004254,"FIML-C V1",0,1,0,"DF",2,"4",1,1000
0.010009,0.004373,"FIML-C V2",0,1,0,"DF",2,"4",1,1000
0.009914,0.004279,"FIML-C V3",0,1,0,"DF",2,"4",1,1000
0.009922,0.004258,"FIML-C V4",0,1,0,"DF",2,"4",1,1000
0.010588,0.220328,"FIML-C V5",0,1,0,"DF",2,"4",1,1000
0.009935,0.004243,"FIML-C V6",0,1,0,"DF",2,"4",1,1000
0.012675,0.00909,"TS V0",0,1,0,"DF",2,"4",1,1000
0.010241,0.00454,"TS V1",0,1,0,"DF",2,"4",1,1000
0.010063,0.004569,"TS V2",0,1,0,"DF",2,"4",1,1000
0.005248,0.008844,"FIML",0,2,0,"DF",2,"4",1,1000
0.008158,0.009398,"FIML-C V0",0,2,0,"DF",2,"4",1,1000
0.006171,0.006255,"FIML-C V1",0,2,0,"DF",2,"4",1,1000
0.006099,0.006389,"FIML-C V2",0,2,0,"DF",2,"4",1,1000
0.006087,0.006251,"FIML-C V3",0,2,0,"DF",2,"4",1,1000
0.006088,0.04415,"FIML-C V4",0,2,0,"DF",2,"4",1,1000
0.00639,0.222306,"FIML-C V5",0,2,0,"DF",2,"4",1,1000
0.006089,0.006238,"FIML-C V6",0,2,0,"DF",2,"4",1,1000
0.00816,0.009434,"TS V0",0,2,0,"DF",2,"4",1,1000
0.006215,0.006289,"TS V1",0,2,0,"DF",2,"4",1,1000
0.00613,0.006292,"TS V2",0,2,0,"DF",2,"4",1,1000
0.005234,0.014794,"FIML",0,3,0,"DF",2,"4",1,1000
0.006636,0.010189,"FIML-C V0",0,3,0,"DF",2,"4",1,1000
0.005797,0.008334,"FIML-C V1",0,3,0,"DF",2,"4",1,1000
0.005671,0.008437,"FIML-C V2",0,3,0,"DF",2,"4",1,1000
0.005655,0.008302,"FIML-C V3",0,3,0,"DF",2,"4",1,1000
0.005662,0.00841,"FIML-C V4",0,3,0,"DF",2,"4",1,1000
0.005978,0.211571,"FIML-C V5",0,3,0,"DF",2,"4",1,1000
0.005662,0.008302,"FIML-C V6",0,3,0,"DF",2,"4",1,1000
0.006567,0.010123,"TS V0",0,3,0,"DF",2,"4",1,1000
0.005317,0.007765,"TS V1",0,3,0,"DF",2,"4",1,1000
0.005244,0.007799,"TS V2",0,3,0,"DF",2,"4",1,1000
0.005122,0.018006,"FIML",0,4,0,"DF",2,"4",1,1000
0.006094,0.010388,"FIML-C V0",0,4,0,"DF",2,"4",1,1000
0.005492,0.008943,"FIML-C V1",0,4,0,"DF",2,"4",1,1000
0.005378,0.009091,"FIML-C V2",0,4,0,"DF",2,"4",1,1000
0.005373,0.008946,"FIML-C V3",0,4,0,"DF",2,"4",1,1000
0.005378,0.052687,"FIML-C V4",0,4,0,"DF",2,"4",1,1000
0.005787,0.204888,"FIML-C V5",0,4,0,"DF",2,"4",1,1000
0.005377,0.008947,"FIML-C V6",0,4,0,"DF",2,"4",1,1000
0.006166,0.010385,"TS V0",0,4,0,"DF",2,"4",1,1000
0.005761,0.009268,"TS V1",0,4,0,"DF",2,"4",1,1000
0.005606,0.009225,"TS V2",0,4,0,"DF",2,"4",1,1000
0.008992,0.002254,"FIML",1,0,0,"DF",2,"4",1,1000
0.025435,0.008711,"FIML-C V0",1,0,0,"DF",2,"4",1,1000
0.011475,0.002976,"FIML-C V1",1,0,0,"DF",2,"4",1,1000
0.011676,0.003143,"FIML-C V2",1,0,0,"DF",2,"4",1,1000
0.01188,0.003078,"FIML-C V3",1,0,0,"DF",2,"4",1,1000
0.011825,0.003089,"FIML-C V4",1,0,0,"DF",2,"4",1,1000
0.010255,0.151694,"FIML-C V5",1,0,0,"DF",2,"4",1,1000
0.011765,0.00304,"FIML-C V6",1,0,0,"DF",2,"4",1,1000
0.025367,0.008703,"TS V0",1,0,0,"DF",2,"4",1,1000
0.011847,0.003044,"TS V1",1,0,0,"DF",2,"4",1,1000
0.01223,0.003149,"TS V2",1,0,0,"DF",2,"4",1,1000
0.007063,0.004261,"FIML",1,1,0,"DF",2,"4",1,1000
0.012486,0.008674,"FIML-C V0",1,1,0,"DF",2,"4",1,1000
0.010061,0.004229,"FIML-C V1",1,1,0,"DF",2,"4",1,1000
0.009906,0.004425,"FIML-C V2",1,1,0,"DF",2,"4",1,1000
0.009833,0.004267,"FIML-C V3",1,1,0,"DF",2,"4",1,1000
0.009886,0.004289,"FIML-C V4",1,1,0,"DF",2,"4",1,1000
0.010644,0.206614,"FIML-C V5",1,1,0,"DF",2,"4",1,1000
0.009901,0.004267,"FIML-C V6",1,1,0,"DF",2,"4",1,1000
0.012282,0.008526,"TS V0",1,1,0,"DF",2,"4",1,1000
0.010257,0.004289,"TS V1",1,1,0,"DF",2,"4",1,1000
0.010006,0.004325,"TS V2",1,1,0,"DF",2,"4",1,1000
0.004945,0.008472,"FIML",1,2,0,"DF",2,"4",1,1000
0.008197,0.009177,"FIML-C V0",1,2,0,"DF",2,"4",1,1000
0.005877,0.005863,"FIML-C V1",1,2,0,"DF",2,"4",1,1000
0.005819,0.006121,"FIML-C V2",1,2,0,"DF",2,"4",1,1000
0.00582,0.005884,"FIML-C V3",1,2,0,"DF",2,"4",1,1000
0.005837,0.005968,"FIML-C V4",1,2,0,"DF",2,"4",1,1000
0.006072,0.210848,"FIML-C V5",1,2,0,"DF",2,"4",1,1000
0.005836,0.005884,"FIML-C V6",1,2,0,"DF",2,"4",1,1000
0.008046,0.00912,"TS V0",1,2,0,"DF",2,"4",1,1000
0.006045,0.00601,"TS V1",1,2,0,"DF",2,"4",1,1000
0.005963,0.006022,"TS V2",1,2,0,"DF",2,"4",1,1000
0.005283,0.014592,"FIML",1,3,0,"DF",2,"4",1,1000
0.006536,0.010202,"FIML-C V0",1,3,0,"DF",2,"4",1,1000
0.005836,0.008412,"FIML-C V1",1,3,0,"DF",2,"4",1,1000
0.005707,0.00862,"FIML-C V2",1,3,0,"DF",2,"4",1,1000
0.005684,0.008377,"FIML-C V3",1,3,0,"DF",2,"4",1,1000
0.005694,0.008569,"FIML-C V4",1,3,0,"DF",2,"4",1,1000
0.006049,0.20307,"FIML-C V5",1,3,0,"DF",2,"4",1,1000
0.005695,0.008381,"FIML-C V6",1,3,0,"DF",2,"4",1,1000
0.006653,0.010314,"TS V0",1,3,0,"DF",2,"4",1,1000
0.00576,0.008403,"TS V1",1,3,0,"DF",2,"4",1,1000
0.005661,0.008405,"TS V2",1,3,0,"DF",2,"4",1,1000
0.00514,0.018146,"FIML",1,4,0,"DF",2,"4",1,1000
0.006045,0.010636,"FIML-C V0",1,4,0,"DF",2,"4",1,1000
0.005464,0.009226,"FIML-C V1",1,4,0,"DF",2,"4",1,1000
0.005372,0.009545,"FIML-C V2",1,4,0,"DF",2,"4",1,1000
0.005368,0.009233,"FIML-C V3",1,4,0,"DF",2,"4",1,1000
0.005371,0.009886,"FIML-C V4",1,4,0,"DF",2,"4",1,1000
0.005773,0.20884,"FIML-C V5",1,4,0,"DF",2,"4",1,1000
0.00537,0.00923,"FIML-C V6",1,4,0,"DF",2,"4",1,1000
0.006003,0.010489,"TS V0",1,4,0,"DF",2,"4",1,1000
0.005552,0.009264,"TS V1",1,4,0,"DF",2,"4",1,1000
0.005426,0.009229,"TS V2",1,4,0,"DF",2,"4",1,1000
0.009341,0.002175,"FIML",2,0,0,"DF",2,"4",1,1000
0.025692,0.00801,"FIML-C V0",2,0,0,"DF",2,"4",1,1000
0.011843,0.002796,"FIML-C V1",2,0,0,"DF",2,"4",1,1000
0.012202,0.003157,"FIML-C V2",2,0,0,"DF",2,"4",1,1000
0.012343,0.002968,"FIML-C V3",2,0,0,"DF",2,"4",1,1000
0.012277,0.002957,"FIML-C V4",2,0,0,"DF",2,"4",1,1000
0.01072,0.173241,"FIML-C V5",2,0,0,"DF",2,"4",1,1000
0.012218,0.002935,"FIML-C V6",2,0,0,"DF",2,"4",1,1000
0.02563,0.00798,"TS V0",2,0,0,"DF",2,"4",1,1000
0.011922,0.002837,"TS V1",2,0,0,"DF",2,"4",1,1000
0.012433,0.003018,"TS V2",2,0,0,"DF",2,"4",1,1000
0.007069,0.003998,"FIML",2,1,0,"DF",2,"4",1,1000
0.012318,0.008076,"FIML-C V0",2,1,0,"DF",2,"4",1,1000
0.009764,0.003933,"FIML-C V1",2,1,0,"DF",2,"4",1,1000
0.009554,0.00437,"FIML-C V2",2,1,0,"DF",2,"4",1,1000
0.009472,0.004044,"FIML-C V3",2,1,0,"DF",2,"4",1,1000
0.009568,0.00405,"FIML-C V4",2,1,0,"DF",2,"4",1,1000
0.010358,0.21904,"FIML-C V5",2,1,0,"DF",2,"4",1,1000
0.009582,0.004049,"FIML-C V6",2,1,0,"DF",2,"4",1,1000
0.011863,0.007629,"TS V0",2,1,0,"DF",2,"4",1,1000
0.009916,0.003756,"TS V1",2,1,0,"DF",2,"4",1,1000
0.009688,0.003848,"TS V2",2,1,0,"DF",2,"4",1,1000
0.005252,0.007326,"FIML",2,2,0,"DF",2,"4",1,1000
0.007394,0.00794,"FIML-C V0",2,2,0,"DF",2,"4",1,1000
0.006091,0.005667,"FIML-C V1",2,2,0,"DF",2,"4",1,1000
0.005967,0.005996,"FIML-C V2",2,2,0,"DF",2,"4",1,1000
0.005917,0.005612,"FIML-C V3",2,2,0,"DF",2,"4",1,1000
0.005929,0.005665,"FIML-C V4",2,2,0,"DF",2,"4",1,1000
0.006384,0.189142,"FIML-C V5",2,2,0,"DF",2,"4",1,1000
0.005934,0.005616,"FIML-C V6",2,2,0,"DF",2,"4",1,1000
0.007705,0.008329,"TS V0",2,2,0,"DF",2,"4",1,1000
0.006003,0.005654,"TS V1",2,2,0,"DF",2,"4",1,1000
0.0059,0.005682,"TS V2",2,2,0,"DF",2,"4",1,1000
0.005369,0.014202,"FIML",2,3,0,"DF",2,"4",1,1000
0.006495,0.010059,"FIML-C V0",2,3,0,"DF",2,"4",1,1000
0.0057,0.008474,"FIML-C V1",2,3,0,"DF",2,"4",1,1000
0.005588,0.009237,"FIML-C V2",2,3,0,"DF",2,"4",1,1000
0.005594,0.00841,"FIML-C V3",2,3,0,"DF",2,"4",1,1000
0.00559,0.031017,"FIML-C V4",2,3,0,"DF",2,"4",1,1000
0.005867,0.19914,"FIML-C V5",2,3,0,"DF",2,"4",1,1000
0.005587,0.008397,"FIML-C V6",2,3,0,"DF",2,"4",1,1000
0.006027,0.009485,"TS V0",2,3,0,"DF",2,"4",1,1000
0.005582,0.008338,"TS V1",2,3,0,"DF",2,"4",1,1000
0.005401,0.008149,"TS V2",2,3,0,"DF",2,"4",1,1000
0.006285,0.01794,"FIML",2,4,0,"DF",2,"4",1,1000
0.006249,0.011788,"FIML-C V0",2,4,0,"DF",2,"4",1,1000
0.005897,0.010936,"FIML-C V1",2,4,0,"DF",2,"4",1,1000
0.005819,0.012149,"FIML-C V2",2,4,0,"DF",2,"4",1,1000
0.005793,0.010805,"FIML-C V3",2,4,0,"DF",2,"4",1,1000
0.005798,0.011016,"FIML-C V4",2,4,0,"DF",2,"4",1,1000
0.006211,0.187789,"FIML-C V5",2,4,0,"DF",2,"4",1,1000
0.005795,0.010801,"FIML-C V6",2,4,0,"DF",2,"4",1,1000
0.006041,0.011429,"TS V0",2,4,0,"DF",2,"4",1,1000
0.005876,0.010868,"TS V1",2,4,0,"DF",2,"4",1,1000
0.005736,0.010654,"TS V2",2,4,0,"DF",2,"4",1,1000
0.021625,0.010017,"FIML",0,0,0,"DF",0,"2",2,200
0.021625,0.010017,"FIML-C V0",0,0,0,"DF",0,"2",2,200
0.019341,0.009273,"FIML-C V1",0,0,0,"DF",0,"2",2,200
0.019449,0.010234,"FIML-C V2",0,0,0,"DF",0,"2",2,200
0.022301,0.010433,"FIML-C V3",0,0,0,"DF",0,"2",2,200
0.021625,0.010017,"FIML-C V4",0,0,0,"DF",0,"2",2,200
0.00781,0.134467,"FIML-C V5",0,0,0,"DF",0,"2",2,200
0.021625,0.010017,"FIML-C V6",0,0,0,"DF",0,"2",2,200
0.021625,0.010017,"TS V0",0,0,0,"DF",0,"2",2,200
0.018697,0.008921,"TS V1",0,0,0,"DF",0,"2",2,200
0.021676,0.010082,"TS V2",0,0,0,"DF",0,"2",2,200
0.018517,0.013173,"FIML",0,1,0,"DF",0,"2",2,200
0.018517,0.013173,"FIML-C V0",0,1,0,"DF",0,"2",2,200
0.019414,0.01296,"FIML-C V1",0,1,0,"DF",0,"2",2,200
0.019165,0.014528,"FIML-C V2",0,1,0,"DF",0,"2",2,200
0.018446,0.013376,"FIML-C V3",0,1,0,"DF",0,"2",2,200
0.018517,0.013173,"FIML-C V4",0,1,0,"DF",0,"2",2,200
0.025142,0.217762,"FIML-C V5",0,1,0,"DF",0,"2",2,200
0.018517,0.013173,"FIML-C V6",0,1,0,"DF",0,"2",2,200
0.018517,0.013173,"TS V0",0,1,0,"DF",0,"2",2,200
0.019725,0.012801,"TS V1",0,1,0,"DF",0,"2",2,200
0.018634,0.013187,"TS V2",0,1,0,"DF",0,"2",2,200
0.012562,0.018623,"FIML",0,2,0,"DF",0,"2",2,200
0.012562,0.018623,"FIML-C V0",0,2,0,"DF",0,"2",2,200
0.013246,0.019133,"FIML-C V1",0,2,0,"DF",0,"2",2,200
0.012844,0.020772,"FIML-C V2",0,2,0,"DF",0,"2",2,200
0.012486,0.018674,"FIML-C V3",0,2,0,"DF",0,"2",2,200
0.012562,0.018623,"FIML-C V4",0,2,0,"DF",0,"2",2,200
0.036456,0.282098,"FIML-C V5",0,2,0,"DF",0,"2",2,200
0.012562,0.018623,"FIML-C V6",0,2,0,"DF",0,"2",2,200
0.012562,0.018623,"TS V0",0,2,0,"DF",0,"2",2,200
0.013464,0.019164,"TS V1",0,2,0,"DF",0,"2",2,200
0.012575,0.018644,"TS V2",0,2,0,"DF",0,"2",2,200
0.01095,0.024131,"FIML",0,3,0,"DF",0,"2",2,200
0.01095,0.024131,"FIML-C V0",0,3,0,"DF",0,"2",2,200
0.01176,0.025017,"FIML-C V1",0,3,0,"DF",0,"2",2,200
0.012359,0.025725,"FIML-C V2",0,3,0,"DF",0,"2",2,200
0.010915,0.024129,"FIML-C V3",0,3,0,"DF",0,"2",2,200
0.01095,0.024131,"FIML-C V4",0,3,0,"DF",0,"2",2,200
0.069312,0.27742,"FIML-C V5",0,3,0,"DF",0,"2",2,200
0.01095,0.024131,"FIML-C V6",0,3,0,"DF",0,"2",2,200
0.01095,0.024131,"TS V0",0,3,0,"DF",0,"2",2,200
0.011884,0.025058,"TS V1",0,3,0,"DF",0,"2",2,200
0.010958,0.024152,"TS V2",0,3,0,"DF",0,"2",2,200
0.009065,0.024398,"FIML",0,4,0,"DF",0,"2",2,200
0.009065,0.024398,"FIML-C V0",0,4,0,"DF",0,"2",2,200
0.010553,0.024848,"FIML-C V1",0,4,0,"DF",0,"2",2,200
0.011126,0.025862,"FIML-C V2",0,4,0,"DF",0,"2",2,200
0.009002,0.024299,"FIML-C V3",0,4,0,"DF",0,"2",2,200
0.009065,0.024398,"FIML-C V4",0,4,0,"DF",0,"2",2,200
0.08374,0.242735,"FIML-C V5",0,4,0,"DF",0,"2",2,200
0.009065,0.024398,"FIML-C V6",0,4,0,"DF",0,"2",2,200
0.009029,0.024367,"TS V0",0,4,0,"DF",0,"2",2,200
0.010649,0.02491,"TS V1",0,4,0,"DF",0,"2",2,200
0.009029,0.024378,"TS V2",0,4,0,"DF",0,"2",2,200
0.021475,0.00957,"FIML",1,0,0,"DF",0,"2",2,200
0.021475,0.00957,"FIML-C V0",1,0,0,"DF",0,"2",2,200
0.018963,0.008563,"FIML-C V1",1,0,0,"DF",0,"2",2,200
0.019533,0.010683,"FIML-C V2",1,0,0,"DF",0,"2",2,200
0.022239,0.010008,"FIML-C V3",1,0,0,"DF",0,"2",2,200
0.021475,0.00957,"FIML-C V4",1,0,0,"DF",0,"2",2,200
0.008046,0.122799,"FIML-C V5",1,0,0,"DF",0,"2",2,200
0.021475,0.00957,"FIML-C V6",1,0,0,"DF",0,"2",2,200
0.021475,0.00957,"TS V0",1,0,0,"DF",0,"2",2,200
