"rmsea","cfi","version","fac.corr","mech","pattern","per.miss","num.var.miss","samp"
0.006388,0.024719,"FIML-C V6",0.3,"Strong MAR","max",0,2,1000
0.006388,0.024719,"TS V0",0.3,"Strong MAR","max",0,2,1000
0.006733,0.025031,"TS V1",0.3,"Strong MAR","max",0,2,1000
0.006389,0.02472,"TS V2",0.3,"Strong MAR","max",0,2,1000
0.005917,0.021887,"FIML",0.2,"Strong MAR","max",0,2,1000
0.005917,0.021887,"FIML-C V0",0.2,"Strong MAR","max",0,2,1000
0.006061,0.022249,"FIML-C V1",0.2,"Strong MAR","max",0,2,1000
0.006712,0.021289,"FIML-C V2",0.2,"Strong MAR","max",0,2,1000
0.005916,0.021886,"FIML-C V3",0.2,"Strong MAR","max",0,2,1000
0.005917,0.021887,"FIML-C V4",0.2,"Strong MAR","max",0,2,1000
0.068106,0.257838,"FIML-C V5",0.2,"Strong MAR","max",0,2,1000
0.005917,0.021887,"FIML-C V6",0.2,"Strong MAR","max",0,2,1000
0.005917,0.021887,"TS V0",0.2,"Strong MAR","max",0,2,1000
0.006063,0.02225,"TS V1",0.2,"Strong MAR","max",0,2,1000
0.005916,0.021887,"TS V2",0.2,"Strong MAR","max",0,2,1000
0.00878,0.001571,"FIML",1,"Strong MAR","max",20,2,1000
0.012463,0.002338,"FIML-C V0",1,"Strong MAR","max",20,2,1000
0.00905,0.001568,"FIML-C V1",1,"Strong MAR","max",20,2,1000
0.00935,0.001813,"FIML-C V2",1,"Strong MAR","max",20,2,1000
0.009511,0.001686,"FIML-C V3",1,"Strong MAR","max",20,2,1000
0.009437,0.031667,"FIML-C V4",1,"Strong MAR","max",20,2,1000
0.008543,0.130404,"FIML-C V5",1,"Strong MAR","max",20,2,1000
0.009431,0.001666,"FIML-C V6",1,"Strong MAR","max",20,2,1000
0.012105,0.002267,"TS V0",1,"Strong MAR","max",20,2,1000
0.008936,0.001547,"TS V1",1,"Strong MAR","max",20,2,1000
0.009375,0.001664,"TS V2",1,"Strong MAR","max",20,2,1000
0.005873,0.00516,"FIML",0.9,"Strong MAR","max",20,2,1000
0.005596,0.005276,"FIML-C V0",0.9,"Strong MAR","max",20,2,1000
0.005746,0.005154,"FIML-C V1",0.9,"Strong MAR","max",20,2,1000
0.005702,0.005758,"FIML-C V2",0.9,"Strong MAR","max",20,2,1000
0.0057,0.005193,"FIML-C V3",0.9,"Strong MAR","max",20,2,1000
0.005707,0.031622,"FIML-C V4",0.9,"Strong MAR","max",20,2,1000
0.00582,0.197407,"FIML-C V5",0.9,"Strong MAR","max",20,2,1000
0.005707,0.005196,"FIML-C V6",0.9,"Strong MAR","max",20,2,1000
0.005535,0.005272,"TS V0",0.9,"Strong MAR","max",20,2,1000
0.005739,0.005138,"TS V1",0.9,"Strong MAR","max",20,2,1000
0.005682,0.005189,"TS V2",0.9,"Strong MAR","max",20,2,1000
0.006308,0.009921,"FIML",0.8,"Strong MAR","max",20,2,1000
0.005818,0.010317,"FIML-C V0",0.8,"Strong MAR","max",20,2,1000
0.005793,0.010152,"FIML-C V1",0.8,"Strong MAR","max",20,2,1000
0.005752,0.011657,"FIML-C V2",0.8,"Strong MAR","max",20,2,1000
0.005804,0.010229,"FIML-C V3",0.8,"Strong MAR","max",20,2,1000
0.005804,0.011212,"FIML-C V4",0.8,"Strong MAR","max",20,2,1000
0.00583,0.204595,"FIML-C V5",0.8,"Strong MAR","max",20,2,1000
0.005804,0.010227,"FIML-C V6",0.8,"Strong MAR","max",20,2,1000
0.005712,0.010195,"TS V0",0.8,"Strong MAR","max",20,2,1000
0.005786,0.010059,"TS V1",0.8,"Strong MAR","max",20,2,1000
0.005746,0.010121,"TS V2",0.8,"Strong MAR","max",20,2,1000
0.007141,0.014,"FIML",0.7,"Strong MAR","max",20,2,1000
0.005883,0.0143,"FIML-C V0",0.7,"Strong MAR","max",20,2,1000
0.00594,0.014378,"FIML-C V1",0.7,"Strong MAR","max",20,2,1000
0.005862,0.015782,"FIML-C V2",0.7,"Strong MAR","max",20,2,1000
0.005887,0.014293,"FIML-C V3",0.7,"Strong MAR","max",20,2,1000
0.005886,0.016892,"FIML-C V4",0.7,"Strong MAR","max",20,2,1000
0.006004,0.221059,"FIML-C V5",0.7,"Strong MAR","max",20,2,1000
0.005885,0.014287,"FIML-C V6",0.7,"Strong MAR","max",20,2,1000
0.005802,0.014101,"TS V0",0.7,"Strong MAR","max",20,2,1000
0.005999,0.014308,"TS V1",0.7,"Strong MAR","max",20,2,1000
0.005856,0.01413,"TS V2",0.7,"Strong MAR","max",20,2,1000
0.007561,0.018151,"FIML",0.6,"Strong MAR","max",20,2,1000
0.006183,0.019105,"FIML-C V0",0.6,"Strong MAR","max",20,2,1000
0.006094,0.01897,"FIML-C V1",0.6,"Strong MAR","max",20,2,1000
0.006001,0.020635,"FIML-C V2",0.6,"Strong MAR","max",20,2,1000
0.006136,0.019014,"FIML-C V3",0.6,"Strong MAR","max",20,2,1000
0.006137,0.019312,"FIML-C V4",0.6,"Strong MAR","max",20,2,1000
0.006119,0.214593,"FIML-C V5",0.6,"Strong MAR","max",20,2,1000
0.006136,0.019013,"FIML-C V6",0.6,"Strong MAR","max",20,2,1000
0.006,0.018553,"TS V0",0.6,"Strong MAR","max",20,2,1000
0.006128,0.018708,"TS V1",0.6,"Strong MAR","max",20,2,1000
0.006012,0.018541,"TS V2",0.6,"Strong MAR","max",20,2,1000
0.008433,0.021644,"FIML",0.5,"Strong MAR","max",20,2,1000
0.006051,0.021827,"FIML-C V0",0.5,"Strong MAR","max",20,2,1000
0.006085,0.022043,"FIML-C V1",0.5,"Strong MAR","max",20,2,1000
0.006045,0.022203,"FIML-C V2",0.5,"Strong MAR","max",20,2,1000
0.006026,0.021797,"FIML-C V3",0.5,"Strong MAR","max",20,2,1000
0.006026,0.037979,"FIML-C V4",0.5,"Strong MAR","max",20,2,1000
0.006166,0.217452,"FIML-C V5",0.5,"Strong MAR","max",20,2,1000
0.006025,0.021798,"FIML-C V6",0.5,"Strong MAR","max",20,2,1000
0.005898,0.021222,"TS V0",0.5,"Strong MAR","max",20,2,1000
0.006215,0.021856,"TS V1",0.5,"Strong MAR","max",20,2,1000
0.005939,0.021311,"TS V2",0.5,"Strong MAR","max",20,2,1000
0.009646,0.026036,"FIML",0.4,"Strong MAR","max",20,2,1000
0.006074,0.023394,"FIML-C V0",0.4,"Strong MAR","max",20,2,1000
0.006267,0.024137,"FIML-C V1",0.4,"Strong MAR","max",20,2,1000
0.006435,0.02258,"FIML-C V2",0.4,"Strong MAR","max",20,2,1000
0.006075,0.023448,"FIML-C V3",0.4,"Strong MAR","max",20,2,1000
0.006081,0.025468,"FIML-C V4",0.4,"Strong MAR","max",20,2,1000
0.006527,0.212358,"FIML-C V5",0.4,"Strong MAR","max",20,2,1000
0.006075,0.023451,"FIML-C V6",0.4,"Strong MAR","max",20,2,1000
0.005975,0.022984,"TS V0",0.4,"Strong MAR","max",20,2,1000
0.006479,0.024048,"TS V1",0.4,"Strong MAR","max",20,2,1000
0.006048,0.02319,"TS V2",0.4,"Strong MAR","max",20,2,1000
0.010754,0.029486,"FIML",0.3,"Strong MAR","max",20,2,1000
0.006211,0.024004,"FIML-C V0",0.3,"Strong MAR","max",20,2,1000
0.006411,0.024874,"FIML-C V1",0.3,"Strong MAR","max",20,2,1000
0.006859,0.023365,"FIML-C V2",0.3,"Strong MAR","max",20,2,1000
0.006224,0.024066,"FIML-C V3",0.3,"Strong MAR","max",20,2,1000
0.006257,0.032365,"FIML-C V4",0.3,"Strong MAR","max",20,2,1000
0.013226,0.215316,"FIML-C V5",0.3,"Strong MAR","max",20,2,1000
0.006223,0.024064,"FIML-C V6",0.3,"Strong MAR","max",20,2,1000
0.006408,0.025015,"TS V0",0.3,"Strong MAR","max",20,2,1000
0.006886,0.025899,"TS V1",0.3,"Strong MAR","max",20,2,1000
0.006488,0.02524,"TS V2",0.3,"Strong MAR","max",20,2,1000
0.011162,0.031944,"FIML",0.2,"Strong MAR","max",20,2,1000
0.005954,0.02178,"FIML-C V0",0.2,"Strong MAR","max",20,2,1000
0.006039,0.022381,"FIML-C V1",0.2,"Strong MAR","max",20,2,1000
0.006453,0.021241,"FIML-C V2",0.2,"Strong MAR","max",20,2,1000
0.005949,0.021815,"FIML-C V3",0.2,"Strong MAR","max",20,2,1000
0.006421,0.035417,"FIML-C V4",0.2,"Strong MAR","max",20,2,1000
0.048075,0.248651,"FIML-C V5",0.2,"Strong MAR","max",20,2,1000
0.00595,0.021816,"FIML-C V6",0.2,"Strong MAR","max",20,2,1000
0.006018,0.022269,"TS V0",0.2,"Strong MAR","max",20,2,1000
0.006165,0.022804,"TS V1",0.2,"Strong MAR","max",20,2,1000
0.006029,0.022338,"TS V2",0.2,"Strong MAR","max",20,2,1000
0.008763,0.00164,"FIML",1,"Strong MAR","max",50,2,1000
0.02377,0.006312,"FIML-C V0",1,"Strong MAR","max",50,2,1000
0.012036,0.002713,"FIML-C V1",1,"Strong MAR","max",50,2,1000
0.012428,0.003118,"FIML-C V2",1,"Strong MAR","max",50,2,1000
0.012552,0.002859,"FIML-C V3",1,"Strong MAR","max",50,2,1000
0.012265,0.002755,"FIML-C V4",1,"Strong MAR","max",50,2,1000
0.011319,0.130459,"FIML-C V5",1,"Strong MAR","max",50,2,1000
0.012427,0.002816,"FIML-C V6",1,"Strong MAR","max",50,2,1000
0.020854,0.005266,"TS V0",1,"Strong MAR","max",50,2,1000
0.011013,0.002298,"TS V1",1,"Strong MAR","max",50,2,1000
0.011351,0.002418,"TS V2",1,"Strong MAR","max",50,2,1000
0.007047,0.005408,"FIML",0.9,"Strong MAR","max",50,2,1000
0.009176,0.008721,"FIML-C V0",0.9,"Strong MAR","max",50,2,1000
0.00752,0.006897,"FIML-C V1",0.9,"Strong MAR","max",50,2,1000
0.007516,0.007682,"FIML-C V2",0.9,"Strong MAR","max",50,2,1000
0.007542,0.006954,"FIML-C V3",0.9,"Strong MAR","max",50,2,1000
0.007514,0.044351,"FIML-C V4",0.9,"Strong MAR","max",50,2,1000
0.007615,0.19466,"FIML-C V5",0.9,"Strong MAR","max",50,2,1000
0.007545,0.006947,"FIML-C V6",0.9,"Strong MAR","max",50,2,1000
0.00739,0.00769,"TS V0",0.9,"Strong MAR","max",50,2,1000
0.006757,0.006155,"TS V1",0.9,"Strong MAR","max",50,2,1000
0.006697,0.006235,"TS V2",0.9,"Strong MAR","max",50,2,1000
0.009015,0.009859,"FIML",0.8,"Strong MAR","max",50,2,1000
0.008337,0.013525,"FIML-C V0",0.8,"Strong MAR","max",50,2,1000
0.006836,0.012209,"FIML-C V1",0.8,"Strong MAR","max",50,2,1000
0.00688,0.013875,"FIML-C V2",0.8,"Strong MAR","max",50,2,1000
0.007053,0.012258,"FIML-C V3",0.8,"Strong MAR","max",50,2,1000
0.006984,0.052893,"FIML-C V4",0.8,"Strong MAR","max",50,2,1000
0.006786,0.211495,"FIML-C V5",0.8,"Strong MAR","max",50,2,1000
0.007046,0.012251,"FIML-C V6",0.8,"Strong MAR","max",50,2,1000
0.006408,0.011488,"TS V0",0.8,"Strong MAR","max",50,2,1000
0.006177,0.01071,"TS V1",0.8,"Strong MAR","max",50,2,1000
0.006109,0.010657,"TS V2",0.8,"Strong MAR","max",50,2,1000
0.011225,0.015506,"FIML",0.7,"Strong MAR","max",50,2,1000
0.008734,0.019674,"FIML-C V0",0.7,"Strong MAR","max",50,2,1000
0.007054,0.017873,"FIML-C V1",0.7,"Strong MAR","max",50,2,1000
0.007059,0.020969,"FIML-C V2",0.7,"Strong MAR","max",50,2,1000
0.007518,0.018054,"FIML-C V3",0.7,"Strong MAR","max",50,2,1000
0.00741,0.035488,"FIML-C V4",0.7,"Strong MAR","max",50,2,1000
0.006871,0.216406,"FIML-C V5",0.7,"Strong MAR","max",50,2,1000
0.007512,0.018049,"FIML-C V6",0.7,"Strong MAR","max",50,2,1000
0.006411,0.016003,"TS V0",0.7,"Strong MAR","max",50,2,1000
0.006314,0.015594,"TS V1",0.7,"Strong MAR","max",50,2,1000
0.006229,0.015429,"TS V2",0.7,"Strong MAR","max",50,2,1000
0.013342,0.020917,"FIML",0.6,"Strong MAR","max",50,2,1000
0.009447,0.027141,"FIML-C V0",0.6,"Strong MAR","max",50,2,1000
0.007607,0.024956,"FIML-C V1",0.6,"Strong MAR","max",50,2,1000
0.007414,0.028858,"FIML-C V2",0.6,"Strong MAR","max",50,2,1000
0.008276,0.025123,"FIML-C V3",0.6,"Strong MAR","max",50,2,1000
0.00811,0.03635,"FIML-C V4",0.6,"Strong MAR","max",50,2,1000
0.007175,0.197957,"FIML-C V5",0.6,"Strong MAR","max",50,2,1000
0.008267,0.025103,"FIML-C V6",0.6,"Strong MAR","max",50,2,1000
0.006482,0.020336,"TS V0",0.6,"Strong MAR","max",50,2,1000
0.006424,0.020124,"TS V1",0.6,"Strong MAR","max",50,2,1000
0.006329,0.019867,"TS V2",0.6,"Strong MAR","max",50,2,1000
0.015798,0.028109,"FIML",0.5,"Strong MAR","max",50,2,1000
0.009844,0.033426,"FIML-C V0",0.5,"Strong MAR","max",50,2,1000
0.008195,0.032279,"FIML-C V1",0.5,"Strong MAR","max",50,2,1000
0.007614,0.034643,"FIML-C V2",0.5,"Strong MAR","max",50,2,1000
0.008797,0.031472,"FIML-C V3",0.5,"Strong MAR","max",50,2,1000
0.008578,0.049034,"FIML-C V4",0.5,"Strong MAR","max",50,2,1000
0.007259,0.224488,"FIML-C V5",0.5,"Strong MAR","max",50,2,1000
0.00879,0.031454,"FIML-C V6",0.5,"Strong MAR","max",50,2,1000
0.006672,0.023933,"TS V0",0.5,"Strong MAR","max",50,2,1000
0.00682,0.024429,"TS V1",0.5,"Strong MAR","max",50,2,1000
0.006618,0.023812,"TS V2",0.5,"Strong MAR","max",50,2,1000
0.019918,0.042023,"FIML",0.4,"Strong MAR","max",50,2,1000
0.008621,0.032951,"FIML-C V0",0.4,"Strong MAR","max",50,2,1000
0.007575,0.033789,"FIML-C V1",0.4,"Strong MAR","max",50,2,1000
0.006918,0.033269,"FIML-C V2",0.4,"Strong MAR","max",50,2,1000
0.007851,0.031571,"FIML-C V3",0.4,"Strong MAR","max",50,2,1000
0.007603,0.049458,"FIML-C V4",0.4,"Strong MAR","max",50,2,1000
0.00665,0.212937,"FIML-C V5",0.4,"Strong MAR","max",50,2,1000
0.007845,0.031563,"FIML-C V6",0.4,"Strong MAR","max",50,2,1000
0.006459,0.025508,"TS V0",0.4,"Strong MAR","max",50,2,1000
0.007227,0.027295,"TS V1",0.4,"Strong MAR","max",50,2,1000
0.006718,0.026182,"TS V2",0.4,"Strong MAR","max",50,2,1000
0.023019,0.05534,"FIML",0.3,"Strong MAR","max",50,2,1000
0.007645,0.030134,"FIML-C V0",0.3,"Strong MAR","max",50,2,1000
0.007058,0.032395,"FIML-C V1",0.3,"Strong MAR","max",50,2,1000
0.006692,0.030185,"FIML-C V2",0.3,"Strong MAR","max",50,2,1000
0.007128,0.029304,"FIML-C V3",0.3,"Strong MAR","max",50,2,1000
0.009105,0.049687,"FIML-C V4",0.3,"Strong MAR","max",50,2,1000
0.028365,0.229231,"FIML-C V5",0.3,"Strong MAR","max",50,2,1000
0.007125,0.029293,"FIML-C V6",0.3,"Strong MAR","max",50,2,1000
0.006756,0.027648,"TS V0",0.3,"Strong MAR","max",50,2,1000
0.007526,0.03033,"TS V1",0.3,"Strong MAR","max",50,2,1000
0.006977,0.028343,"TS V2",0.3,"Strong MAR","max",50,2,1000
0.024653,0.063808,"FIML",0.2,"Strong MAR","max",50,2,1000
0.006884,0.025397,"FIML-C V0",0.2,"Strong MAR","max",50,2,1000
0.006549,0.027885,"FIML-C V1",0.2,"Strong MAR","max",50,2,1000
0.006465,0.02541,"FIML-C V2",0.2,"Strong MAR","max",50,2,1000
0.006555,0.024927,"FIML-C V3",0.2,"Strong MAR","max",50,2,1000
0.013988,0.070768,"FIML-C V4",0.2,"Strong MAR","max",50,2,1000
0.063822,0.253858,"FIML-C V5",0.2,"Strong MAR","max",50,2,1000
0.006553,0.024923,"FIML-C V6",0.2,"Strong MAR","max",50,2,1000
0.006479,0.023883,"TS V0",0.2,"Strong MAR","max",50,2,1000
0.006575,0.025612,"TS V1",0.2,"Strong MAR","max",50,2,1000
0.006434,0.023963,"TS V2",0.2,"Strong MAR","max",50,2,1000
0.00887,0.001477,"FIML",1,"Strong MAR","max",0,4,1000
0.00887,0.001477,"FIML-C V0",1,"Strong MAR","max",0,4,1000
0.008506,0.001384,"FIML-C V1",1,"Strong MAR","max",0,4,1000
0.00877,0.001617,"FIML-C V2",1,"Strong MAR","max",0,4,1000
0.008933,0.001492,"FIML-C V3",1,"Strong MAR","max",0,4,1000
0.00887,0.001477,"FIML-C V4",1,"Strong MAR","max",0,4,1000
0.008046,0.137859,"FIML-C V5",1,"Strong MAR","max",0,4,1000
0.00887,0.001477,"FIML-C V6",1,"Strong MAR","max",0,4,1000
0.00887,0.001477,"TS V0",1,"Strong MAR","max",0,4,1000
0.008454,0.001374,"TS V1",1,"Strong MAR","max",0,4,1000
0.008881,0.001481,"TS V2",1,"Strong MAR","max",0,4,1000
0.005417,0.004964,"FIML",0.9,"Strong MAR","max",0,4,1000
0.005417,0.004964,"FIML-C V0",0.9,"Strong MAR","max",0,4,1000
0.005465,0.004917,"FIML-C V1",0.9,"Strong MAR","max",0,4,1000
0.00542,0.005621,"FIML-C V2",0.9,"Strong MAR","max",0,4,1000
0.00541,0.00496,"FIML-C V3",0.9,"Strong MAR","max",0,4,1000
0.005417,0.004964,"FIML-C V4",0.9,"Strong MAR","max",0,4,1000
0.005545,0.234212,"FIML-C V5",0.9,"Strong MAR","max",0,4,1000
0.005417,0.004964,"FIML-C V6",0.9,"Strong MAR","max",0,4,1000
0.005417,0.004964,"TS V0",0.9,"Strong MAR","max",0,4,1000
0.005472,0.00492,"TS V1",0.9,"Strong MAR","max",0,4,1000
0.005415,0.004961,"TS V2",0.9,"Strong MAR","max",0,4,1000
0.005506,0.009659,"FIML",0.8,"Strong MAR","max",0,4,1000
0.005506,0.009659,"FIML-C V0",0.8,"Strong MAR","max",0,4,1000
0.005545,0.009607,"FIML-C V1",0.8,"Strong MAR","max",0,4,1000
0.005492,0.011304,"FIML-C V2",0.8,"Strong MAR","max",0,4,1000
0.005504,0.009659,"FIML-C V3",0.8,"Strong MAR","max",0,4,1000
0.005506,0.009659,"FIML-C V4",0.8,"Strong MAR","max",0,4,1000
0.005603,0.215676,"FIML-C V5",0.8,"Strong MAR","max",0,4,1000
0.005506,0.009659,"FIML-C V6",0.8,"Strong MAR","max",0,4,1000
0.005506,0.009659,"TS V0",0.8,"Strong MAR","max",0,4,1000
0.005549,0.009609,"TS V1",0.8,"Strong MAR","max",0,4,1000
0.005506,0.009658,"TS V2",0.8,"Strong MAR","max",0,4,1000
0.005709,0.01379,"FIML",0.7,"Strong MAR","max",0,4,1000
0.005709,0.01379,"FIML-C V0",0.7,"Strong MAR","max",0,4,1000
0.005838,0.013926,"FIML-C V1",0.7,"Strong MAR","max",0,4,1000
0.005771,0.015487,"FIML-C V2",0.7,"Strong MAR","max",0,4,1000
0.00571,0.013795,"FIML-C V3",0.7,"Strong MAR","max",0,4,1000
0.005709,0.01379,"FIML-C V4",0.7,"Strong MAR","max",0,4,1000
0.005938,0.221337,"FIML-C V5",0.7,"Strong MAR","max",0,4,1000
0.005709,0.01379,"FIML-C V6",0.7,"Strong MAR","max",0,4,1000
0.005709,0.01379,"TS V0",0.7,"Strong MAR","max",0,4,1000
0.005842,0.013931,"TS V1",0.7,"Strong MAR","max",0,4,1000
0.005711,0.013796,"TS V2",0.7,"Strong MAR","max",0,4,1000
0.005832,0.018027,"FIML",0.6,"Strong MAR","max",0,4,1000
0.005832,0.018027,"FIML-C V0",0.6,"Strong MAR","max",0,4,1000
0.005943,0.018169,"FIML-C V1",0.6,"Strong MAR","max",0,4,1000
0.005906,0.019421,"FIML-C V2",0.6,"Strong MAR","max",0,4,1000
0.005831,0.018024,"FIML-C V3",0.6,"Strong MAR","max",0,4,1000
0.005832,0.018027,"FIML-C V4",0.6,"Strong MAR","max",0,4,1000
0.006051,0.24265,"FIML-C V5",0.6,"Strong MAR","max",0,4,1000
0.005832,0.018027,"FIML-C V6",0.6,"Strong MAR","max",0,4,1000
0.005832,0.018027,"TS V0",0.6,"Strong MAR","max",0,4,1000
0.005945,0.018172,"TS V1",0.6,"Strong MAR","max",0,4,1000
0.005832,0.018024,"TS V2",0.6,"Strong MAR","max",0,4,1000
0.005809,0.020709,"FIML",0.5,"Strong MAR","max",0,4,1000
0.005809,0.020709,"FIML-C V0",0.5,"Strong MAR","max",0,4,1000
0.006081,0.021216,"FIML-C V1",0.5,"Strong MAR","max",0,4,1000
0.006225,0.020476,"FIML-C V2",0.5,"Strong MAR","max",0,4,1000
0.005808,0.020705,"FIML-C V3",0.5,"Strong MAR","max",0,4,1000
0.005809,0.020709,"FIML-C V4",0.5,"Strong MAR","max",0,4,1000
0.00633,0.233436,"FIML-C V5",0.5,"Strong MAR","max",0,4,1000
0.005809,0.020709,"FIML-C V6",0.5,"Strong MAR","max",0,4,1000
0.005809,0.020709,"TS V0",0.5,"Strong MAR","max",0,4,1000
0.006084,0.021221,"TS V1",0.5,"Strong MAR","max",0,4,1000
0.005809,0.020707,"TS V2",0.5,"Strong MAR","max",0,4,1000
0.005958,0.022832,"FIML",0.4,"Strong MAR","max",0,4,1000
0.005958,0.022832,"FIML-C V0",0.4,"Strong MAR","max",0,4,1000
0.006367,0.023639,"FIML-C V1",0.4,"Strong MAR","max",0,4,1000
0.006926,0.021216,"FIML-C V2",0.4,"Strong MAR","max",0,4,1000
0.005957,0.022827,"FIML-C V3",0.4,"Strong MAR","max",0,4,1000
0.005958,0.022832,"FIML-C V4",0.4,"Strong MAR","max",0,4,1000
0.008732,0.229638,"FIML-C V5",0.4,"Strong MAR","max",0,4,1000
0.005958,0.022832,"FIML-C V6",0.4,"Strong MAR","max",0,4,1000
0.005958,0.022832,"TS V0",0.4,"Strong MAR","max",0,4,1000
0.00637,0.023645,"TS V1",0.4,"Strong MAR","max",0,4,1000
0.005959,0.02283,"TS V2",0.4,"Strong MAR","max",0,4,1000
0.006388,0.024719,"FIML",0.3,"Strong MAR","max",0,4,1000
0.006388,0.024719,"FIML-C V0",0.3,"Strong MAR","max",0,4,1000
0.00673,0.025027,"FIML-C V1",0.3,"Strong MAR","max",0,4,1000
0.007712,0.023712,"FIML-C V2",0.3,"Strong MAR","max",0,4,1000
0.006388,0.024716,"FIML-C V3",0.3,"Strong MAR","max",0,4,1000
0.006388,0.024719,"FIML-C V4",0.3,"Strong MAR","max",0,4,1000
0.020546,0.234988,"FIML-C V5",0.3,"Strong MAR","max",0,4,1000
0.006388,0.024719,"FIML-C V6",0.3,"Strong MAR","max",0,4,1000
0.006388,0.024719,"TS V0",0.3,"Strong MAR","max",0,4,1000
0.006733,0.025031,"TS V1",0.3,"Strong MAR","max",0,4,1000
0.006389,0.02472,"TS V2",0.3,"Strong MAR","max",0,4,1000
0.005917,0.021887,"FIML",0.2,"Strong MAR","max",0,4,1000
0.005917,0.021887,"FIML-C V0",0.2,"Strong MAR","max",0,4,1000
0.006061,0.022249,"FIML-C V1",0.2,"Strong MAR","max",0,4,1000
0.006712,0.021289,"FIML-C V2",0.2,"Strong MAR","max",0,4,1000
0.005916,0.021886,"FIML-C V3",0.2,"Strong MAR","max",0,4,1000
0.005917,0.021887,"FIML-C V4",0.2,"Strong MAR","max",0,4,1000
0.068106,0.257838,"FIML-C V5",0.2,"Strong MAR","max",0,4,1000
0.005917,0.021887,"FIML-C V6",0.2,"Strong MAR","max",0,4,1000
0.005917,0.021887,"TS V0",0.2,"Strong MAR","max",0,4,1000
0.006063,0.02225,"TS V1",0.2,"Strong MAR","max",0,4,1000
0.005916,0.021887,"TS V2",0.2,"Strong MAR","max",0,4,1000
0.008954,0.001668,"FIML",1,"Strong MAR","max",20,4,1000
0.01597,0.003223,"FIML-C V0",1,"Strong MAR","max",20,4,1000
0.009674,0.001651,"FIML-C V1",1,"Strong MAR","max",20,4,1000
0.010028,0.001898,"FIML-C V2",1,"Strong MAR","max",20,4,1000
0.010202,0.00178,"FIML-C V3",1,"Strong MAR","max",20,4,1000
0.010149,0.001763,"FIML-C V4",1,"Strong MAR","max",20,4,1000
0.009131,0.054797,"FIML-C V5",1,"Strong MAR","max",20,4,1000
0.010135,0.001766,"FIML-C V6",1,"Strong MAR","max",20,4,1000
0.01536,0.00311,"TS V0",1,"Strong MAR","max",20,4,1000
0.009535,0.001629,"TS V1",1,"Strong MAR","max",20,4,1000
0.01002,0.001766,"TS V2",1,"Strong MAR","max",20,4,1000
0.006794,0.005295,"FIML",0.9,"Strong MAR","max",20,4,1000
0.006075,0.005809,"FIML-C V0",0.9,"Strong MAR","max",20,4,1000
0.006024,0.005429,"FIML-C V1",0.9,"Strong MAR","max",20,4,1000
0.005977,0.005926,"FIML-C V2",0.9,"Strong MAR","max",20,4,1000
0.005979,0.005454,"FIML-C V3",0.9,"Strong MAR","max",20,4,1000
0.005982,0.006208,"FIML-C V4",0.9,"Strong MAR","max",20,4,1000
0.006095,0.15326,"FIML-C V5",0.9,"Strong MAR","max",20,4,1000
0.005983,0.005453,"FIML-C V6",0.9,"Strong MAR","max",20,4,1000
0.005847,0.005805,"TS V0",0.9,"Strong MAR","max",20,4,1000
0.005994,0.00539,"TS V1",0.9,"Strong MAR","max",20,4,1000
0.005926,0.005444,"TS V2",0.9,"Strong MAR","max",20,4,1000
0.00844,0.010098,"FIML",0.8,"Strong MAR","max",20,4,1000
0.006229,0.010779,"FIML-C V0",0.8,"Strong MAR","max",20,4,1000
0.006011,0.010472,"FIML-C V1",0.8,"Strong MAR","max",20,4,1000
0.005982,0.011686,"FIML-C V2",0.8,"Strong MAR","max",20,4,1000
0.006058,0.010528,"FIML-C V3",0.8,"Strong MAR","max",20,4,1000
0.006064,0.031834,"FIML-C V4",0.8,"Strong MAR","max",20,4,1000
0.006046,0.169765,"FIML-C V5",0.8,"Strong MAR","max",20,4,1000
0.006062,0.010535,"FIML-C V6",0.8,"Strong MAR","max",20,4,1000
0.005953,0.010626,"TS V0",0.8,"Strong MAR","max",20,4,1000
0.006004,0.010353,"TS V1",0.8,"Strong MAR","max",20,4,1000
0.005957,0.010399,"TS V2",0.8,"Strong MAR","max",20,4,1000
0.010297,0.014702,"FIML",0.7,"Strong MAR","max",20,4,1000
0.006386,0.015556,"FIML-C V0",0.7,"Strong MAR","max",20,4,1000
0.006114,0.015189,"FIML-C V1",0.7,"Strong MAR","max",20,4,1000
0.006054,0.016977,"FIML-C V2",0.7,"Strong MAR","max",20,4,1000
0.006209,0.015278,"FIML-C V3",0.7,"Strong MAR","max",20,4,1000
0.006211,0.042594,"FIML-C V4",0.7,"Strong MAR","max",20,4,1000
0.006124,0.179299,"FIML-C V5",0.7,"Strong MAR","max",20,4,1000
0.006207,0.015277,"FIML-C V6",0.7,"Strong MAR","max",20,4,1000
0.006023,0.015006,"TS V0",0.7,"Strong MAR","max",20,4,1000
0.006134,0.014932,"TS V1",0.7,"Strong MAR","max",20,4,1000
0.006035,0.014866,"TS V2",0.7,"Strong MAR","max",20,4,1000
0.012397,0.020673,"FIML",0.6,"Strong MAR","max",20,4,1000
0.006736,0.020469,"FIML-C V0",0.6,"Strong MAR","max",20,4,1000
0.006508,0.020233,"FIML-C V1",0.6,"Strong MAR","max",20,4,1000
0.006395,0.021595,"FIML-C V2",0.6,"Strong MAR","max",20,4,1000
0.006593,0.020258,"FIML-C V3",0.6,"Strong MAR","max",20,4,1000
